"OSPF
Area-ID",排序用,區別,學校類型,單位別,單位名稱,"連線
方式",群別,"中華介接
VLAN-ID","電路附
掛編號",Caps_Auto,"英文
簡稱",TYC-VPN,,,,,,,,"4G WAN-IP
Cisco 899G 4G LTE",,,"實體IP段
DNS-1、NTP-1
IPV4(預設)","實體IP段
DNS-2、NTP-2
IPV4(預設)","新核發IPv4網段
vlan 101",,,,"虛擬IP段
DNS-1、NTP-1
IPV4(預設)","虛擬IP段
DNS-2、NTP-2
IPV4(預設)","教師行政段（行政辦公室、一般教室、印表機）
vlan 200 (202、204、206) (DHCP)",,,,,,"學生教學段（電腦教室、專科教室、印表機）
vlan 300 (DHCP)",,,,,,"Thin Client
vlan 400",,,,,,openstack VM,,,,,,MGMT for openstack VM,,,,,vCloud VM,,,,,,,MGMT for vCloud VM,,,,,"校園IP Phone (瑪凱電信)
vlan 240 (DHCP)",,,,"WIFI-AP (old Ruckus)
vlan 208 (DHCP)",,,,"WIFI-AP (new Ruckus)
vlan 210 (DHCP)",,,,"WIFI TYC_iTaiwan
vlan 212 (DHCP)",,,,,"WIFI TANetRoaming
vlan 214 (DHCP)",,,,,"WIFI TYC_STAFF
vlan 216 (DHCP)",,,,,"WIFI TYC_OpenID
vlan 218 (DHCP)",,,,,"WIFI eduroam
vlan 220 (DHCP)",,,,,"有線認證、TYC_FatAP
vlan 222 (DHCP)",,,,,"TYC_Learning (MAC Address認證)
vlan 224 (DHCP)",,,,,"校園核心路由交換器 Device MGT
vlan 900 (ospf)",,,,,"校園網路設備管理網段
vlan 910",,,
224,10,八德區,01 一般,03國中,八德國中,"FTTB-300M
(5:1)",A,224,33YD000033,PTJH,ptjh,10.12.22.33,10.12.22.34,10.12.22.35,10.12.22.37,10.12.22.38,29,,,120.125.222.10,10.13.0.10,23,163.30.0.1,163.30.0.2,163.30.93.0,25,163.30.93.126,163.30.93.1 ~ 31,10.255.4.1,10.255.4.2,"10.32.36.0 
10.32.37.0 
10.32.38.0 
10.32.39.0",22,10.32.39.254,1008/1024,163.30.93.64 ~ 79,"固定IP區段 
10.32.36.1 ~ 50","10.40.36.0 
10.40.37.0 
10.40.38.0 
10.40.39.0",22,10.40.39.254,1008/1024,163.30.93.80 ~ 95,"固定IP區段 
10.40.36.1 ~ 50",10.72.36.0,22,10.72.39.254,1019/1024,,,10.240.9.0,24,10.240.9.254,250/256,163.30.93.96 ~ 107,163.30.93.120                          ,2224,10.250.9.0,24,10.250.9.254,250256,1224,10.244.9.0,24,10.244.9.254,250/256,163.30.93.108 ~ 119,163.30.93.121,3224,10.252.9.0,24,10.252.9.254,250256,"10.16.18.0 
10.16.19.0",23,10.16.19.254,500/512,10.62.10.0,24,10.62.10.254,249/256,10.48.10.0,24,10.48.10.254,249/256,10.82.36.0,22,10.82.39.254,1020/1024,120.125.192.40 ~ 43,10.52.10.0,24,10.52.10.254,249/256,,10.55.89.0,24,10.55.89.254,249/256,,10.57.89.0,24,10.57.89.254,249/256,,10.95.96.0,22,10.95.99.254,1020/1024,120.125.204.96 ~ 99,10.61.89.0,24,10.61.89.254,249/256,120.125.211.104 ~ 107,10.67.96.0,22,10.67.99.254,1020/1024,120.125.218.104 ~ 107,10.0.138.128,26,10.0.138.190,10.0.138.129,10.0.138.130,10.1.42.0,24,10.1.42.254,249/256
215,11,八德區,01 一般,03國中,大成國中,"FTTB-300M
(5:1)",A,215,33YD000029,TCJHS,tcjhs,10.12.22.41,10.12.22.42,10.12.22.43,10.12.22.45,10.12.22.46,29,,,120.125.222.11,10.13.0.11,23,163.30.0.1,163.30.0.2,163.30.95.0,25,163.30.95.126,163.30.95.1 ~ 31,10.255.4.1,10.255.4.2,"10.32.40.0 
10.32.41.0 
10.32.42.0 
10.32.43.0",22,10.32.43.254,1008/1024,163.30.95.64 ~ 79,"固定IP區段 
10.32.40.1 ~ 50","10.40.40.0 
10.40.41.0 
10.40.42.0 
10.40.43.0",22,10.40.43.254,1008/1024,163.30.95.80 ~ 95,"固定IP區段 
10.40.40.1 ~ 50",10.72.40.0,22,10.72.43.254,1019/1024,,,10.240.10.0,24,10.240.10.254,250/256,163.30.95.96 ~ 107,163.30.95.120                          ,2215,10.250.10.0,24,10.250.10.254,250256,1215,10.244.10.0,24,10.244.10.254,250/256,163.30.95.108 ~ 119,163.30.95.121,3215,10.252.10.0,24,10.252.10.254,250256,"10.16.20.0 
10.16.21.0",23,10.16.21.254,500/512,10.62.11.0,24,10.62.11.254,249/256,10.48.11.0,24,10.48.11.254,249/256,10.82.40.0,22,10.82.43.254,1020/1024,120.125.192.44 ~ 47,10.52.11.0,24,10.52.11.254,249/256,,10.55.90.0,24,10.55.90.254,249/256,,10.57.90.0,24,10.57.90.254,249/256,,10.95.100.0,22,10.95.103.254,1020/1024,120.125.204.100 ~ 103,10.61.90.0,24,10.61.90.254,249/256,120.125.211.108 ~ 111,10.67.100.0,22,10.67.103.254,1020/1024,120.125.218.108 ~ 111,10.0.138.192,26,10.0.138.254,10.0.138.193,10.0.138.194,10.1.43.0,24,10.1.43.254,249/256
142,12,八德區,01 一般,04綜合高中,永豐高中(附設國中部),"FTTB-300M
(5:1)",A,142,33YD000052,YFMS,yfms,10.12.16.57,10.12.16.58,10.12.16.59,10.12.16.61,10.12.16.62,29,,,120.125.222.12,10.13.0.12,23,163.30.0.1,163.30.0.2,163.30.28.128,25,163.30.28.254,163.30.28.129 ~ 159,10.255.4.1,10.255.4.2,"10.32.44.0 
10.32.45.0 
10.32.46.0 
10.32.47.0",22,10.32.47.254,1008/1024,163.30.28.192 ~ 207,"固定IP區段 
10.32.44.1 ~ 50","10.40.44.0 
10.40.45.0 
10.40.46.0 
10.40.47.0",22,10.40.47.254,1008/1024,163.30.28.208 ~ 223,"固定IP區段 
10.40.44.1 ~ 50",10.72.44.0,22,10.72.47.254,1019/1024,,,10.240.11.0,24,10.240.11.254,250/256,163.30.28.224 ~ 235,163.30.28.248                          ,2142,10.250.11.0,24,10.250.11.254,250256,1142,10.244.11.0,24,10.244.11.254,250/256,163.30.28.236 ~ 247,163.30.28.249,3142,10.252.11.0,24,10.252.11.254,250256,"10.16.22.0 
10.16.23.0",23,10.16.23.254,500/512,10.62.12.0,24,10.62.12.254,249/256,10.48.12.0,24,10.48.12.254,249/256,10.82.44.0,22,10.82.47.254,1020/1024,120.125.192.48 ~ 51,10.52.12.0,24,10.52.12.254,249/256,,10.55.91.0,24,10.55.91.254,249/256,,10.57.91.0,24,10.57.91.254,249/256,,10.95.104.0,22,10.95.107.254,1020/1024,120.125.204.104 ~ 107,10.61.91.0,24,10.61.91.254,249/256,120.125.211.112 ~ 115,10.67.104.0,22,10.67.107.254,1020/1024,120.125.218.112 ~ 115,10.0.139.0,26,10.0.139.62,10.0.139.1,10.0.139.2,10.1.44.0,24,10.1.44.254,249/256
388,13,八德區,01 一般,08幼兒園,八德幼兒園(預先配置),GSN_ADSL,,388,,BDPS,bdps,10.12.22.121,10.12.22.122,10.12.22.123,"GSN VPN
10.20.226.0/25","GSN VPN
10.20.226.0/25",25,163.30.86.191,"GSN VPN
10.20.226.0/25",120.125.222.13,10.13.1.9,23,163.30.0.1,163.30.0.2,163.30.86.128,25,163.30.86.254,163.30.86.129 ~ 159,10.255.4.1,10.255.4.2,"10.32.48.0 
10.32.49.0 
10.32.50.0 
10.32.51.0",22,10.32.51.254,1008/1024,163.30.86.192 ~ 207,"固定IP區段
10.32.48.1 ~ 50","10.40.48.0 
10.40.49.0 
10.40.50.0 
10.40.51.0",22,10.40.51.254,1008/1024,163.30.86.208 ~ 223,"固定IP區段 
10.40.48.1 ~ 50",10.72.48.0,22,10.72.51.254,1019/1024,,,10.240.12.0,24,10.240.12.254,250/256,163.30.86.224 ~ 235,163.30.86.248                          ,2388,10.250.12.0,24,10.250.12.254,250256,1388,10.244.12.0,24,10.244.12.254,250/256,163.30.86.236 ~ 247,163.30.86.249,3388,10.252.12.0,24,10.252.12.254,250256,"10.16.24.0 
10.16.25.0",23,10.16.25.254,500/512,10.62.13.0,24,10.62.13.254,249/256,10.48.13.0,24,10.48.13.254,249/256,10.82.48.0,22,10.82.51.254,1020/1024,120.125.192.52 ~ 55,10.52.13.0,24,10.52.13.254,249/256,,10.55.74.0,24,10.55.74.254,249/256,,10.57.74.0,24,10.57.74.254,249/256,,10.95.36.0,22,10.95.39.254,1020/1024,120.125.204.36 ~ 39,10.61.74.0,24,10.61.74.254,249/256,120.125.211.44 ~ 47,10.67.36.0,22,10.67.39.254,1020/1024,120.125.218.44 ~ 47,10.0.139.64,26,10.0.139.126,10.0.139.65,10.0.139.66,10.1.45.0,24,10.1.45.254,249/256
389,14,八德區,,,(預先保留),,,389,,,,10.12.22.129,10.12.22.130,10.12.22.131,10.12.22.133,10.12.22.134,29,,,120.125.222.14,10.13.1.10,23,163.30.0.1,163.30.0.2,163.30.87.128,25,163.30.87.254,163.30.87.129 ~ 159,10.255.4.1,10.255.4.2,"10.32.52.0 
10.32.53.0 
10.32.54.0 
10.32.55.0",22,10.32.55.254,1008/1024,163.30.87.192 ~ 207,"固定IP區段 
10.32.52.1 ~ 50","10.40.52.0 
10.40.53.0 
10.40.54.0 
10.40.55.0",22,10.40.55.254,1008/1024,163.30.87.208 ~ 223,"固定IP區段 
10.40.52.1 ~ 50",10.72.52.0,22,10.72.55.254,1019/1024,,,10.240.13.0,24,10.240.13.254,250/256,163.30.87.224 ~ 235,163.30.87.248                          ,2389,10.250.13.0,24,10.250.13.254,250256,1389,10.244.13.0,24,10.244.13.254,250/256,163.30.87.236 ~ 247,163.30.87.249,3389,10.252.13.0,24,10.252.13.254,250256,"10.16.26.0 
10.16.27.0",23,10.16.27.254,500/512,10.62.14.0,24,10.62.14.254,249/256,10.48.14.0,24,10.48.14.254,249/256,10.82.52.0,22,10.82.55.254,1020/1024,120.125.192.56 ~ 59,10.52.14.0,24,10.52.14.254,249/256,,10.55.92.0,24,10.55.92.254,249/256,,10.57.92.0,24,10.57.92.254,249/256,,10.95.108.0,22,10.95.111.254,1020/1024,120.125.204.108 ~ 111,10.61.92.0,24,10.61.92.254,249/256,120.125.211.116 ~ 119,10.67.108.0,22,10.67.111.254,1020/1024,120.125.218.116 ~ 119,10.0.139.128,26,10.0.139.190,10.0.139.129,10.0.139.130,10.1.46.0,24,10.1.46.254,249/256
390,15,八德區,,,(預先保留),,,390,,,,10.12.22.137,10.12.22.138,10.12.22.139,10.12.22.141,10.12.22.142,29,,,120.125.222.15,10.13.1.11,23,163.30.0.1,163.30.0.2,163.30.91.128,25,163.30.91.254,163.30.91.129 ~ 159,10.255.4.1,10.255.4.2,"10.32.56.0 
10.32.57.0 
10.32.58.0 
10.32.59.0",22,10.32.59.254,1008/1024,163.30.91.192 ~ 207,"固定IP區段 
10.32.56.1 ~ 50","10.40.56.0 
10.40.57.0 
10.40.58.0 
10.40.59.0",22,10.40.59.254,1008/1024,163.30.91.208 ~ 223,"固定IP區段 
10.40.56.1 ~ 50",10.72.56.0,22,10.72.59.254,1019/1024,,,10.240.14.0,24,10.240.14.254,250/256,163.30.91.224 ~ 235,163.30.91.248                          ,2390,10.250.14.0,24,10.250.14.254,250256,1390,10.244.14.0,24,10.244.14.254,250/256,163.30.91.236 ~ 247,163.30.91.249,3390,10.252.14.0,24,10.252.14.254,250256,"10.16.28.0 
10.16.29.0",23,10.16.29.254,500/512,10.62.15.0,24,10.62.15.254,249/256,10.48.15.0,24,10.48.15.254,249/256,10.82.56.0,22,10.82.59.254,1020/1024,120.125.192.60 ~ 63,10.52.15.0,24,10.52.15.254,249/256,,10.55.93.0,24,10.55.93.254,249/256,,10.57.93.0,24,10.57.93.254,249/256,,10.95.112.0,22,10.95.115.254,1020/1024,120.125.204.112 ~ 115,10.61.93.0,24,10.61.93.254,249/256,120.125.211.120 ~ 123,10.67.112.0,22,10.67.115.254,1020/1024,120.125.218.120 ~ 123,10.0.139.192,26,10.0.139.254,10.0.139.193,10.0.139.194,10.1.47.0,24,10.1.47.254,249/256
391,16,八德區,,,(預先保留),,,391,,,,10.12.22.145,10.12.22.146,10.12.22.147,10.12.22.149,10.12.22.150,29,,,120.125.222.16,10.13.1.12,23,163.30.0.1,163.30.0.2,163.30.88.128,25,163.30.88.254,163.30.88.129 ~ 159,10.255.4.1,10.255.4.2,"10.32.60.0 
10.32.61.0 
10.32.62.0 
10.32.63.0",22,10.32.63.254,1008/1024,163.30.88.192 ~ 207,"固定IP區段 
10.32.60.1 ~ 50","10.40.60.0 
10.40.61.0 
10.40.62.0 
10.40.63.0",22,10.40.63.254,1008/1024,163.30.88.208 ~ 223,"固定IP區段 
10.40.60.1 ~ 50",10.72.60.0,22,10.72.63.254,1019/1024,,,10.240.15.0,24,10.240.15.254,250/256,163.30.88.224 ~ 235,163.30.88.248                          ,2391,10.250.15.0,24,10.250.15.254,250256,1391,10.244.15.0,24,10.244.15.254,250/256,163.30.88.236 ~ 247,163.30.88.249,3391,10.252.15.0,24,10.252.15.254,250256,"10.16.30.0 
10.16.31.0",23,10.16.31.254,500/512,10.62.16.0,24,10.62.16.254,249/256,10.48.16.0,24,10.48.16.254,249/256,10.82.60.0,22,10.82.63.254,1020/1024,120.125.192.64 ~ 67,10.52.16.0,24,10.52.16.254,249/256,,10.55.94.0,24,10.55.94.254,249/256,,10.57.94.0,24,10.57.94.254,249/256,,10.95.116.0,22,10.95.119.254,1020/1024,120.125.204.116 ~ 119,10.61.94.0,24,10.61.94.254,249/256,120.125.211.124 ~ 127,10.67.116.0,22,10.67.119.254,1020/1024,120.125.218.124 ~ 127,10.0.140.0,26,10.0.140.62,10.0.140.1,10.0.140.2,10.1.48.0,24,10.1.48.254,249/256
392,17,八德區,,,(預先保留),,,392,,,,10.12.22.153,10.12.22.154,10.12.22.155,10.12.22.157,10.12.22.158,29,,,120.125.222.17,10.13.1.13,23,163.30.0.1,163.30.0.2,163.30.93.128,25,163.30.93.254,163.30.93.129 ~ 159,10.255.4.1,10.255.4.2,"10.32.64.0 
10.32.65.0 
10.32.66.0 
10.32.67.0",22,10.32.67.254,1008/1024,163.30.93.192 ~ 207,"固定IP區段 
10.32.64.1 ~ 50","10.40.64.0 
10.40.65.0 
10.40.66.0 
10.40.67.0",22,10.40.67.254,1008/1024,163.30.93.208 ~ 223,"固定IP區段 
10.40.64.1 ~ 50",10.72.64.0,22,10.72.67.254,1019/1024,,,10.240.16.0,24,10.240.16.254,250/256,163.30.93.224 ~ 235,163.30.93.248                          ,2392,10.250.16.0,24,10.250.16.254,250256,1392,10.244.16.0,24,10.244.16.254,250/256,163.30.93.236 ~ 247,163.30.93.249,3392,10.252.16.0,24,10.252.16.254,250256,"10.16.32.0 
10.16.33.0",23,10.16.33.254,500/512,10.62.17.0,24,10.62.17.254,249/256,10.48.17.0,24,10.48.17.254,249/256,10.82.64.0,22,10.82.67.254,1020/1024,120.125.192.68 ~ 71,10.52.17.0,24,10.52.17.254,249/256,,10.55.95.0,24,10.55.95.254,249/256,,10.57.95.0,24,10.57.95.254,249/256,,10.95.120.0,22,10.95.123.254,1020/1024,120.125.204.120 ~ 123,10.61.95.0,24,10.61.95.254,249/256,120.125.211.128 ~ 131,10.67.120.0,22,10.67.123.254,1020/1024,120.125.218.128 ~ 131,10.0.140.64,26,10.0.140.126,10.0.140.65,10.0.140.66,10.1.49.0,24,10.1.49.254,249/256
393,18,八德區,,,(預先保留),,,393,,,,10.12.22.161,10.12.22.162,10.12.22.163,10.12.22.165,10.12.22.166,29,,,120.125.222.18,10.13.1.14,23,163.30.0.1,163.30.0.2,163.30.95.128,25,163.30.95.254,163.30.95.129 ~ 159,10.255.4.1,10.255.4.2,"10.32.68.0 
10.32.69.0 
10.32.70.0 
10.32.71.0",22,10.32.71.254,1008/1024,163.30.95.192 ~ 207,"固定IP區段 
10.32.68.1 ~ 50","10.40.68.0 
10.40.69.0 
10.40.70.0 
10.40.71.0",22,10.40.71.254,1008/1024,163.30.95.208 ~ 223,"固定IP區段 
10.40.68.1 ~ 50",10.72.68.0,22,10.72.71.254,1019/1024,,,10.240.17.0,24,10.240.17.254,250/256,163.30.95.224 ~ 235,163.30.95.248                          ,2393,10.250.17.0,24,10.250.17.254,250256,1393,10.244.17.0,24,10.244.17.254,250/256,163.30.95.236 ~ 247,163.30.95.249,3393,10.252.17.0,24,10.252.17.254,250256,"10.16.34.0 
10.16.35.0",23,10.16.35.254,500/512,10.62.18.0,24,10.62.18.254,249/256,10.48.18.0,24,10.48.18.254,249/256,10.82.68.0,22,10.82.71.254,1020/1024,120.125.192.72 ~ 75,10.52.18.0,24,10.52.18.254,249/256,,10.55.96.0,24,10.55.96.254,249/256,,10.57.96.0,24,10.57.96.254,249/256,,10.95.124.0,22,10.95.127.254,1020/1024,120.125.204.124 ~ 127,10.61.96.0,24,10.61.96.254,249/256,120.125.211.132 ~ 135,10.67.124.0,22,10.67.127.254,1020/1024,120.125.218.132 ~ 135,10.0.140.128,26,10.0.140.190,10.0.140.129,10.0.140.130,10.1.50.0,24,10.1.50.254,249/256
394,19,八德區,,,(預先保留),,,394,,,,10.12.22.169,10.12.22.170,10.12.22.171,10.12.22.173,10.12.22.174,29,,,120.125.222.19,10.13.1.15,23,163.30.0.1,163.30.0.2,163.30.25.0,25,163.30.25.126,163.30.25.1 ~ 31,10.255.4.1,10.255.4.2,"10.32.72.0 
10.32.73.0 
10.32.74.0 
10.32.75.0",22,10.32.75.254,1008/1024,163.30.25.64 ~ 79,"固定IP區段 
10.32.72.1 ~ 50","10.40.72.0 
10.40.73.0 
10.40.74.0 
10.40.75.0",22,10.40.75.254,1008/1024,163.30.25.80 ~ 95,"固定IP區段 
10.40.72.1 ~ 50",10.72.72.0,22,10.72.75.254,1019/1024,,,10.240.18.0,24,10.240.18.254,250/256,163.30.25.96 ~ 107,163.30.25.120                          ,2394,10.250.18.0,24,10.250.18.254,250256,1394,10.244.18.0,24,10.244.18.254,250/256,163.30.25.108 ~ 119,163.30.25.121,3394,10.252.18.0,24,10.252.18.254,250256,"10.16.36.0 
10.16.37.0",23,10.16.37.254,500/512,10.62.19.0,24,10.62.19.254,249/256,10.48.19.0,24,10.48.19.254,249/256,10.82.72.0,22,10.82.75.254,1020/1024,120.125.192.76 ~ 79,10.52.19.0,24,10.52.19.254,249/256,,10.55.69.0,24,10.55.69.254,249/256,,10.57.69.0,24,10.57.69.254,249/256,,10.95.16.0,22,10.95.19.254,1020/1024,120.125.204.16 ~ 19,10.61.69.0,24,10.61.69.254,249/256,120.125.211.24 ~ 27,10.67.16.0,22,10.67.19.254,1020/1024,120.125.218.24 ~ 27,10.0.140.192,26,10.0.140.254,10.0.140.193,10.0.140.194,10.1.51.0,24,10.1.51.254,249/256
395,20,八德區,,,(預先保留),,,395,,,,10.12.22.177,10.12.22.178,10.12.22.179,10.12.22.181,10.12.22.182,29,,,120.125.222.20,10.13.1.16,23,163.30.0.1,163.30.0.2,163.30.25.128,25,163.30.25.254,163.30.25.129 ~ 159,10.255.4.1,10.255.4.2,"10.32.76.0 
10.32.77.0 
10.32.78.0 
10.32.79.0",22,10.32.79.254,1008/1024,163.30.25.192 ~ 207,"固定IP區段 
10.32.76.1 ~ 50","10.40.76.0 
10.40.77.0 
10.40.78.0 
10.40.79.0",22,10.40.79.254,1008/1024,163.30.25.208 ~ 223,"固定IP區段 
10.40.76.1 ~ 50",10.72.76.0,22,10.72.79.254,1019/1024,,,10.240.19.0,24,10.240.19.254,250/256,163.30.25.224 ~ 235,163.30.25.248                          ,2395,10.250.19.0,24,10.250.19.254,250256,1395,10.244.19.0,24,10.244.19.254,250/256,163.30.25.236 ~ 247,163.30.25.249,3395,10.252.19.0,24,10.252.19.254,250256,"10.16.38.0 
10.16.39.0",23,10.16.39.254,500/512,10.62.20.0,24,10.62.20.254,249/256,10.48.20.0,24,10.48.20.254,249/256,10.82.76.0,22,10.82.79.254,1020/1024,120.125.192.80 ~ 83,10.52.20.0,24,10.52.20.254,249/256,,10.55.68.0,24,10.55.68.254,249/256,,10.57.68.0,24,10.57.68.254,249/256,,10.95.12.0,22,10.95.15.254,1020/1024,120.125.204.12 ~ 15,10.61.68.0,24,10.61.68.254,249/256,120.125.211.20 ~ 23,10.67.12.0,22,10.67.15.254,1020/1024,120.125.218.20 ~ 23,10.0.141.0,26,10.0.141.62,10.0.141.1,10.0.141.2,10.1.52.0,24,10.1.52.254,249/256
208,23,大園區,01 一般,01國小,埔心國小,"FTTB-300M
(5:1)",B,208,3386YD000012,PUSES,puses,10.12.21.81,10.12.21.82,10.12.21.83,10.12.21.85,10.12.21.86,29,,,120.125.222.23,10.13.0.13,23,163.30.0.1,163.30.0.2,163.30.77.0,25,163.30.77.126,163.30.77.1 ~ 31,10.255.4.1,10.255.4.2,"10.32.88.0 
10.32.89.0 
10.32.90.0 
10.32.91.0",22,10.32.91.254,1008/1024,163.30.77.64 ~ 79,"固定IP區段 
10.32.88.1 ~ 50","10.40.88.0 
10.40.89.0 
10.40.90.0 
10.40.91.0",22,10.40.91.254,1008/1024,163.30.77.80 ~ 95,"固定IP區段 
10.40.88.1 ~ 50",10.72.88.0,22,10.72.91.254,1019/1024,10.242.0.0/16,120.125.192.0/19,10.240.22.0,24,10.240.22.254,250/256,163.30.77.96 ~ 107,163.30.77.120                          ,2208,10.250.22.0,24,10.250.22.254,250256,1208,10.244.22.0,24,10.244.22.254,250/256,163.30.77.108 ~ 119,163.30.77.121,3208,10.252.22.0,24,10.252.22.254,250256,"10.16.44.0 
10.16.45.0",23,10.16.45.254,500/512,10.62.23.0,24,10.62.23.254,249/256,10.48.23.0,24,10.48.23.254,249/256,10.82.88.0,22,10.82.91.254,1020/1024,120.125.192.92 ~ 95,10.52.23.0,24,10.52.23.254,249/256,,10.55.64.0,24,10.55.64.254,249/256,,10.57.64.0,24,10.57.64.254,249/256,,10.94.252.0,22,10.94.255.254,1020/1024,120.125.203.252 ~ 255,10.61.64.0,24,10.61.64.254,249/256,120.125.211.4 ~ 7,10.66.252.0,22,10.66.255.254,1020/1024,120.125.218.4 ~ 7,10.0.141.64,26,10.0.141.126,10.0.141.65,10.0.141.66,10.1.53.0,24,10.1.53.254,249/256
185,24,大園區,01 一般,01國小,潮音國小,"FTTB-300M
(5:1)",B,185,3386YD000007,CIES,cies,10.12.20.89,10.12.20.90,10.12.20.91,10.12.20.93,10.12.20.94,29,,,120.125.222.24,10.13.0.14,23,163.30.0.1,163.30.0.2,163.30.69.0,25,163.30.69.126,163.30.69.1 ~ 31,10.255.4.1,10.255.4.2,"10.32.92.0 
10.32.93.0 
10.32.94.0 
10.32.95.0",22,10.32.95.254,1008/1024,163.30.69.64 ~ 79,"固定IP區段 
10.32.92.1 ~ 50","10.40.92.0 
10.40.93.0 
10.40.94.0 
10.40.95.0",22,10.40.95.254,1008/1024,163.30.69.80 ~ 95,"固定IP區段 
10.40.92.1 ~ 50",10.72.92.0,22,10.72.95.254,1019/1024,,,10.240.23.0,24,10.240.23.254,250/256,163.30.69.96 ~ 107,163.30.69.120                          ,2185,10.250.23.0,24,10.250.23.254,250256,1185,10.244.23.0,24,10.244.23.254,250/256,163.30.69.108 ~ 119,163.30.69.121,3185,10.252.23.0,24,10.252.23.254,250256,"10.16.46.0 
10.16.47.0",23,10.16.47.254,500/512,10.62.24.0,24,10.62.24.254,249/256,10.48.24.0,24,10.48.24.254,249/256,10.82.92.0,22,10.82.95.254,1020/1024,120.125.192.96 ~ 99,10.52.24.0,24,10.52.24.254,249/256,,10.55.63.0,24,10.55.63.254,249/256,,10.57.63.0,24,10.57.63.254,249/256,,10.94.248.0,22,10.94.251.254,1020/1024,120.125.203.248 ~ 251,10.61.63.0,24,10.61.63.254,249/256,120.125.211.0 ~ 3,10.66.248.0,22,10.66.251.254,1020/1024,120.125.218.0 ~ 3,10.0.141.128,26,10.0.141.190,10.0.141.129,10.0.141.130,10.1.54.0,24,10.1.54.254,249/256
209,25,大園區,02 偏遠,01國小,陳康國小,"FTTB-300M
(5:1)",B,209,3386YD000013,CKPS,ckps,10.12.21.97,10.12.21.98,10.12.21.99,10.12.21.101,10.12.21.102,29,,,120.125.222.25,10.13.0.15,23,163.30.0.1,163.30.0.2,163.30.67.128,25,163.30.67.254,163.30.67.129 ~ 159,10.255.4.1,10.255.4.2,"10.32.96.0 
10.32.97.0 
10.32.98.0 
10.32.99.0",22,10.32.99.254,1008/1024,163.30.67.192 ~ 207,"固定IP區段 
10.32.96.1 ~ 50","10.40.96.0 
10.40.97.0 
10.40.98.0 
10.40.99.0",22,10.40.99.254,1008/1024,163.30.67.208 ~ 223,"固定IP區段 
10.40.96.1 ~ 50",10.72.96.0,22,10.72.99.254,1019/1024,,,10.240.24.0,24,10.240.24.254,250/256,163.30.67.224 ~ 235,163.30.67.248                                  ,2209,10.250.24.0,24,10.250.24.254,250256,1209,10.244.24.0,24,10.244.24.254,250/256,163.30.67.236 ~ 247,163.30.67.249,3209,10.252.24.0,24,10.252.24.254,250256,"10.16.48.0 
10.16.49.0",23,10.16.49.254,500/512,10.62.25.0,24,10.62.25.254,249/256,10.48.25.0,24,10.48.25.254,249/256,10.82.96.0,22,10.82.99.254,1020/1024,120.125.192.100 ~ 103,10.52.25.0,24,10.52.25.254,249/256,,10.55.85.0,24,10.55.85.254,249/256,,10.57.85.0,24,10.57.85.254,249/256,,10.95.80.0,22,10.95.83.254,1020/1024,120.125.204.80 ~ 83,10.61.85.0,24,10.61.85.254,249/256,120.125.211.88 ~ 91,10.67.80.0,22,10.67.83.254,1020/1024,120.125.218.88 ~ 91,10.0.141.192,26,10.0.141.254,10.0.141.193,10.0.141.194,10.1.55.0,24,10.1.55.254,249/256
190,26,大園區,01 一般,01國小,大園國小,"FTTB-300M
(5:1)",B,190,3386YD000002,DYPS,dyps,10.12.20.57,10.12.20.58,10.12.20.59,10.12.20.61,10.12.20.62,29,,,120.125.222.26,10.13.0.16,23,163.30.0.1,163.30.0.2,163.30.67.0,25,163.30.67.126,163.30.67.1 ~ 31,10.255.4.1,10.255.4.2,"10.32.100.0 
10.32.101.0 
10.32.102.0 
10.32.103.0",22,10.32.103.254,1008/1024,163.30.67.64 ~ 79,"固定IP區段 
10.32.100.1 ~ 50","10.40.100.0 
10.40.101.0 
10.40.102.0 
10.40.103.0",22,10.40.103.254,1008/1024,163.30.67.80 ~ 95,"固定IP區段 
10.40.100.1 ~ 50",10.72.100.0,22,10.72.103.254,1019/1024,,,10.240.25.0,24,10.240.25.254,250/256,163.30.67.96 ~ 107,163.30.67.120                          ,2190,10.250.25.0,24,10.250.25.254,250256,1190,10.244.25.0,24,10.244.25.254,250/256,163.30.67.108 ~ 119,163.30.67.121,3190,10.252.25.0,24,10.252.25.254,250256,"10.16.50.0 
10.16.51.0",23,10.16.51.254,500/512,10.62.26.0,24,10.62.26.254,249/256,10.48.26.0,24,10.48.26.254,249/256,10.82.100.0,22,10.82.103.254,1020/1024,120.125.192.104 ~ 107,10.52.26.0,24,10.52.26.254,249/256,,10.55.73.0,24,10.55.73.254,249/256,,10.57.73.0,24,10.57.73.254,249/256,,10.95.32.0,22,10.95.35.254,1020/1024,120.125.204.32 ~ 35,10.61.73.0,24,10.61.73.254,249/256,120.125.211.40 ~ 43,10.67.32.0,22,10.67.35.254,1020/1024,120.125.218.40 ~ 43,10.0.142.0,26,"10.0.142.62
EX3300-24p",10.0.142.1,10.0.142.2,10.1.56.0,24,10.1.56.254,249/256
